molecule_chembl_id,smiles,activity_type,activity_value,activity_units,pchembl_value,target_chembl_id,document_chembl_id,canonical_smiles
CHEMBL341053,CN(C)c1ccc(Nc2ncnc3cc(N)ncc23)cc1,IC50,4860.0,nM,5.31,CHEMBL203,CHEMBL1128730,CN(C)c1ccc(Nc2ncnc3cc(N)ncc23)cc1
CHEMBL56502,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC(O)CN,IC50,6.0,nM,8.22,CHEMBL203,CHEMBL1134804,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC(O)CN
CHEMBL432416,Nc1ccc(-c2cc(=O)c3cc(N)c(O)cc3o2)cc1,IC50,14100.0,nM,4.85,CHEMBL203,CHEMBL1127357,Nc1ccc(-c2cc(=O)c3cc(N)c(O)cc3o2)cc1
CHEMBL124618,Nc1cc2ncnc(Nc3ccccc3N)c2cn1,IC50,5250.0,nM,5.28,CHEMBL203,CHEMBL1128730,Nc1cc2ncnc(Nc3ccccc3N)c2cn1
CHEMBL126062,Nc1cc2ncnc(NCc3ccccc3C(F)(F)F)c2cn1,IC50,10000.0,nM,5.0,CHEMBL203,CHEMBL1128730,Nc1cc2ncnc(NCc3ccccc3C(F)(F)F)c2cn1
CHEMBL333041,Nc1cc2ncnc(NCc3ccc(C(F)(F)F)cc3)c2cn1,IC50,8000.0,nM,5.1,CHEMBL203,CHEMBL1128730,Nc1cc2ncnc(NCc3ccc(C(F)(F)F)cc3)c2cn1
CHEMBL7819,COc1cc(O)c2c(=O)c(-c3cccc(Cl)c3)cn(C)c2c1,IC50,170.0,nM,6.77,CHEMBL203,CHEMBL1132606,COc1cc(O)c2c(=O)c(-c3cccc(Cl)c3)cn(C)c2c1
CHEMBL340438,Nc1cc2ncnc(Nc3cccc(F)c3)c2cn1,IC50,840.0,nM,6.08,CHEMBL203,CHEMBL1128730,Nc1cc2ncnc(Nc3cccc(F)c3)c2cn1
CHEMBL291514,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCCCC1,IC50,79.0,nM,7.1,CHEMBL203,CHEMBL1134804,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCCCC1
CHEMBL338662,Nc1cc2ncnc(Nc3ccccc3[N+](=O)[O-])c2cn1,IC50,1250.0,nM,5.9,CHEMBL203,CHEMBL1128730,Nc1cc2ncnc(Nc3ccccc3[N+](=O)[O-])c2cn1
CHEMBL122132,Nc1cc2ncnc(Nc3ccccc3Br)c2cn1,IC50,240.0,nM,6.62,CHEMBL203,CHEMBL1128730,Nc1cc2ncnc(Nc3ccccc3Br)c2cn1
CHEMBL441518,CN(C)C/C=C/C(=O)Nc1cnc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,IC50,2043.6,nM,5.69,CHEMBL203,CHEMBL1147619,CN(C)C/C=C/C(=O)Nc1cnc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1
CHEMBL1744086,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC[C@@H](O)CN1CCOCC1,IC50,95.0,nM,7.02,CHEMBL203,CHEMBL1134804,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC[C@@H](O)CN1CCOCC1
CHEMBL123523,CN(C)c1ccccc1Nc1ncnc2cc(N)ncc12,IC50,69000.0,nM,4.16,CHEMBL203,CHEMBL1128730,CN(C)c1ccccc1Nc1ncnc2cc(N)ncc12
CHEMBL124528,Nc1cc2ncnc(Nc3cccc(Cl)c3)c2cn1,IC50,120.0,nM,6.92,CHEMBL203,CHEMBL1128730,Nc1cc2ncnc(Nc3cccc(Cl)c3)c2cn1
CHEMBL325949,Nc1cccc(-c2cc(=O)c3c(N)c(O)c(N)cc3o2)c1,IC50,7800.0,nM,5.11,CHEMBL203,CHEMBL1127357,Nc1cccc(-c2cc(=O)c3c(N)c(O)c(N)cc3o2)c1
CHEMBL7339,COc1cc(O)c2c(=O)c(-c3cccc(Cl)c3)coc2c1,IC50,1270.0,nM,5.9,CHEMBL203,CHEMBL1132606,COc1cc(O)c2c(=O)c(-c3cccc(Cl)c3)coc2c1
CHEMBL57759,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN(C)C,IC50,7.0,nM,8.15,CHEMBL203,CHEMBL1134804,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN(C)C
CHEMBL300791,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CCN(C)CC1,IC50,10.0,nM,8.0,CHEMBL203,CHEMBL1134804,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CCN(C)CC1
CHEMBL57892,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCNC(C)(C)C,IC50,100.0,nM,7.0,CHEMBL203,CHEMBL1134804,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCNC(C)(C)C
CHEMBL57758,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CCCC1,IC50,87.0,nM,7.06,CHEMBL203,CHEMBL1134804,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CCCC1
CHEMBL56266,CNCC(O)COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,IC50,5.0,nM,8.3,CHEMBL203,CHEMBL1134804,CNCC(O)COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC
CHEMBL124617,Nc1cccc(Nc2ncnc3cc(N)ncc23)c1,IC50,1550.0,nM,5.81,CHEMBL203,CHEMBL1128730,Nc1cccc(Nc2ncnc3cc(N)ncc23)c1
CHEMBL300083,Nc1cc2ncnc(NCc3ccccc3)c2cn1,IC50,580.0,nM,6.24,CHEMBL203,CHEMBL1128730,Nc1cc2ncnc(NCc3ccccc3)c2cn1
CHEMBL121708,Nc1cc2ncnc(NCc3cccc(Br)c3)c2cn1,IC50,1000.0,nM,6.0,CHEMBL203,CHEMBL1128730,Nc1cc2ncnc(NCc3cccc(Br)c3)c2cn1
CHEMBL266995,Oc1cc(O)c2c(O)c(-c3cccc(Cl)c3)cnc2c1,IC50,8.0,nM,8.1,CHEMBL203,CHEMBL1132606,Oc1cc(O)c2c(O)c(-c3cccc(Cl)c3)cnc2c1
CHEMBL299893,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC(O)CN(CCO)CCO,IC50,5.0,nM,8.3,CHEMBL203,CHEMBL1134804,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC(O)CN(CCO)CCO
CHEMBL126101,COc1ccccc1Nc1ncnc2cc(N)ncc12,IC50,3710.0,nM,5.43,CHEMBL203,CHEMBL1128730,COc1ccccc1Nc1ncnc2cc(N)ncc12
CHEMBL332846,Nc1cc2ncnc(NCc3ccccc3N)c2cn1,IC50,230.0,nM,6.64,CHEMBL203,CHEMBL1128730,Nc1cc2ncnc(NCc3ccccc3N)c2cn1
CHEMBL347668,O=C(CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NCc2ccc(C(=O)O)c(O)c2)[nH]c2ccccc12)NCc1ccc(C(=O)O)c(O)c1,IC50,8500.0,nM,5.07,CHEMBL203,CHEMBL1127622,O=C(CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NCc2ccc(C(=O)O)c(O)c2)[nH]c2ccccc12)NCc1ccc(C(=O)O)c(O)c1
CHEMBL541307,CN(C)CC(CNNC(N)=O)C(=O)c1ccc(OCc2ccccc2)cc1.Cl,IC50,3900.0,nM,5.41,CHEMBL203,CHEMBL1128740,CN(C)CC(CNNC(N)=O)C(=O)c1ccc(OCc2ccccc2)cc1.Cl
CHEMBL348146,CC(=O)OC(Cc1c(SSc2[nH]c3ccccc3c2CC(OC(C)=O)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1,IC50,28000.0,nM,4.55,CHEMBL203,CHEMBL1127622,CC(=O)OC(Cc1c(SSc2[nH]c3ccccc3c2CC(OC(C)=O)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1
CHEMBL538757,COC(=O)c1ccccc1SCC(CN(C)C)C(=O)c1ccc(OCc2ccccc2)cc1.Cl,IC50,8800.0,nM,5.06,CHEMBL203,CHEMBL1128740,COC(=O)c1ccccc1SCC(CN(C)C)C(=O)c1ccc(OCc2ccccc2)cc1.Cl
CHEMBL422531,CN(C)C(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)N(C)C)[nH]c2ccccc12,IC50,12000.0,nM,4.92,CHEMBL203,CHEMBL1127622,CN(C)C(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)N(C)C)[nH]c2ccccc12
CHEMBL538507,Cc1ccc(SCC(CN(C)C)C(=O)c2ccc(OCc3ccccc3)cc2)cc1C.Cl,IC50,2100.0,nM,5.68,CHEMBL203,CHEMBL1128740,Cc1ccc(SCC(CN(C)C)C(=O)c2ccc(OCc3ccccc3)cc2)cc1C.Cl
CHEMBL154969,CONC(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NOC)[nH]c2ccccc12,IC50,68000.0,nM,4.17,CHEMBL203,CHEMBL1127622,CONC(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NOC)[nH]c2ccccc12
CHEMBL552859,C=C(CN(C)C)C(=O)c1ccc(OCc2ccccc2)cc1.Cl,IC50,180.0,nM,6.75,CHEMBL203,CHEMBL1128740,C=C(CN(C)C)C(=O)c1ccc(OCc2ccccc2)cc1.Cl
CHEMBL414013,COc1cc2c(cc1OC)Nc1ncnc(O)c1C2,IC50,75000.0,nM,4.12,CHEMBL203,CHEMBL1128884,COc1cc2c(cc1OC)Nc1ncnc(O)c1C2
CHEMBL544074,C=C(CN1CCCCC1)C(=O)c1ccc(OCc2ccccc2)cc1.Cl,IC50,1100.0,nM,5.96,CHEMBL203,CHEMBL1128740,C=C(CN1CCCCC1)C(=O)c1ccc(OCc2ccccc2)cc1.Cl
CHEMBL154260,O=C(CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NCCc2ccccc2)[nH]c2ccccc12)NCCc1ccccc1,IC50,24000.0,nM,4.62,CHEMBL203,CHEMBL1127622,O=C(CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NCCc2ccccc2)[nH]c2ccccc12)NCCc1ccccc1
CHEMBL346716,CC(=O)NC(Cc1c(SSc2[nH]c3ccccc3c2CC(NC(C)=O)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1,IC50,51000.0,nM,4.29,CHEMBL203,CHEMBL1127622,CC(=O)NC(Cc1c(SSc2[nH]c3ccccc3c2CC(NC(C)=O)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1
CHEMBL545006,Cl.O=C(CCN1CCCCC1)c1ccc(OCc2ccccc2)cc1,IC50,1800.0,nM,5.75,CHEMBL203,CHEMBL1128740,Cl.O=C(CCN1CCCCC1)c1ccc(OCc2ccccc2)cc1
CHEMBL542891,CCOC(=O)C1CCN(CCC(=O)c2ccc(OCc3ccccc3)cc2)CC1.Cl,IC50,300.0,nM,6.52,CHEMBL203,CHEMBL1128740,CCOC(=O)C1CCN(CCC(=O)c2ccc(OCc3ccccc3)cc2)CC1.Cl
CHEMBL544538,C=C(CN1CCNCC1)C(=O)c1ccc(OCc2ccccc2)cc1.Cl,IC50,1500.0,nM,5.82,CHEMBL203,CHEMBL1128740,C=C(CN1CCNCC1)C(=O)c1ccc(OCc2ccccc2)cc1.Cl
CHEMBL348116,N#CCc1c(SSc2[nH]c3ccccc3c2CC#N)[nH]c2ccccc12,IC50,32000.0,nM,4.5,CHEMBL203,CHEMBL1127622,N#CCc1c(SSc2[nH]c3ccccc3c2CC#N)[nH]c2ccccc12
CHEMBL80030,C=C(CN(C)C)C(=O)c1ccc(OS(=O)(=O)c2ccc(C(=O)O)cc2)cc1,IC50,230.0,nM,6.64,CHEMBL203,CHEMBL1128740,C=C(CN(C)C)C(=O)c1ccc(OS(=O)(=O)c2ccc(C(=O)O)cc2)cc1
CHEMBL157952,O=C(NCc1ccccc1)C(O)Cc1c(SSc2[nH]c3ccccc3c2CC(O)C(=O)NCc2ccccc2)[nH]c2ccccc12,IC50,14000.0,nM,4.85,CHEMBL203,CHEMBL1127622,O=C(NCc1ccccc1)C(O)Cc1c(SSc2[nH]c3ccccc3c2CC(O)C(=O)NCc2ccccc2)[nH]c2ccccc12
CHEMBL156555,O=C(CCCc1c(SSc2[nH]c3ccccc3c2CCCC(=O)NCc2ccccc2)[nH]c2ccccc12)NCc1ccccc1,IC50,100000.0,nM,4.0,CHEMBL203,CHEMBL1127622,O=C(CCCc1c(SSc2[nH]c3ccccc3c2CCCC(=O)NCc2ccccc2)[nH]c2ccccc12)NCc1ccccc1
CHEMBL543361,CN(C)CC(CSCCN)C(=O)c1ccc(OCc2ccccc2)cc1.Cl,IC50,8800.0,nM,5.06,CHEMBL203,CHEMBL1128740,CN(C)CC(CSCCN)C(=O)c1ccc(OCc2ccccc2)cc1.Cl
CHEMBL155607,NC(=O)CCC1C(S)=Nc2ccccc21,IC50,22000.0,nM,4.66,CHEMBL203,CHEMBL1127622,NC(=O)CCC1C(S)=Nc2ccccc21
CHEMBL543600,CC(CN(C)C)C(=O)c1ccc(OS(=O)(=O)c2ccc(C(=O)O)cc2)cc1.Cl,IC50,100000.0,nM,4.0,CHEMBL203,CHEMBL1128740,CC(CN(C)C)C(=O)c1ccc(OS(=O)(=O)c2ccc(C(=O)O)cc2)cc1.Cl
CHEMBL155389,O=C(CC1C(S)=Nc2ccccc21)NCc1ccccc1,IC50,100000.0,nM,4.0,CHEMBL203,CHEMBL1127622,O=C(CC1C(S)=Nc2ccccc21)NCc1ccccc1
CHEMBL345203,CNC(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NC)[nH]c2ccccc12,IC50,9400.0,nM,5.03,CHEMBL203,CHEMBL1127622,CNC(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NC)[nH]c2ccccc12
CHEMBL78249,N#CC(Cc1ccc(O)c(O)c1)C(=N)S,IC50,70000.0,nM,4.16,CHEMBL203,CHEMBL1128740,N#CC(Cc1ccc(O)c(O)c1)C(=N)S
CHEMBL544770,CN(C)CCC(=O)c1ccc(OCc2ccccc2)cc1.Cl,IC50,1500.0,nM,5.82,CHEMBL203,CHEMBL1128740,CN(C)CCC(=O)c1ccc(OCc2ccccc2)cc1.Cl
CHEMBL435831,O=C(Cc1c(SSc2[nH]c3ccccc3c2CC(=O)NCc2ccccc2)[nH]c2ccccc12)NCc1ccccc1,IC50,38000.0,nM,4.42,CHEMBL203,CHEMBL1127622,O=C(Cc1c(SSc2[nH]c3ccccc3c2CC(=O)NCc2ccccc2)[nH]c2ccccc12)NCc1ccccc1
CHEMBL542893,Cl.O=C(CCN1CCOCC1)c1ccc(OCc2ccccc2)cc1,IC50,1500.0,nM,5.82,CHEMBL203,CHEMBL1128740,Cl.O=C(CCN1CCOCC1)c1ccc(OCc2ccccc2)cc1
CHEMBL540292,CN(C)CC(CSc1ccccc1)C(=O)c1ccc(OCc2ccccc2)cc1.Cl,IC50,7300.0,nM,5.14,CHEMBL203,CHEMBL1128740,CN(C)CC(CSc1ccccc1)C(=O)c1ccc(OCc2ccccc2)cc1.Cl
CHEMBL154080,COC(=O)c1ccc(CNC(=O)CCc2c(SSc3[nH]c4ccccc4c3CCC(=O)NCc3ccc(C(=O)OC)cc3)[nH]c3ccccc23)cc1,IC50,44000.0,nM,4.36,CHEMBL203,CHEMBL1127622,COC(=O)c1ccc(CNC(=O)CCc2c(SSc3[nH]c4ccccc4c3CCC(=O)NCc3ccc(C(=O)OC)cc3)[nH]c3ccccc23)cc1
CHEMBL155293,O=C(CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NCc2ccc(C(=O)O)cc2)[nH]c2ccccc12)NCc1ccc(C(=O)O)cc1,IC50,7400.0,nM,5.13,CHEMBL203,CHEMBL1127622,O=C(CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NCc2ccc(C(=O)O)cc2)[nH]c2ccccc12)NCc1ccc(C(=O)O)cc1
CHEMBL544067,C=C(CN1CCOCC1)C(=O)c1ccc(OCc2ccccc2)cc1.Cl,IC50,1100.0,nM,5.96,CHEMBL203,CHEMBL1128740,C=C(CN1CCOCC1)C(=O)c1ccc(OCc2ccccc2)cc1.Cl
CHEMBL468975,C=C(CN(C)C)C(=O)c1ccccc1.Cl,IC50,5600.0,nM,5.25,CHEMBL203,CHEMBL1128740,C=C(CN(C)C)C(=O)c1ccccc1.Cl
CHEMBL158119,O=[N+]([O-])CCc1c(SSc2[nH]c3ccccc3c2CC[N+](=O)[O-])[nH]c2ccccc12,IC50,89000.0,nM,4.05,CHEMBL203,CHEMBL1127622,O=[N+]([O-])CCc1c(SSc2[nH]c3ccccc3c2CC[N+](=O)[O-])[nH]c2ccccc12
CHEMBL156797,O=C(CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)Nc2ccccc2)[nH]c2ccccc12)Nc1ccccc1,IC50,25000.0,nM,4.6,CHEMBL203,CHEMBL1127622,O=C(CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)Nc2ccccc2)[nH]c2ccccc12)Nc1ccccc1
CHEMBL542887,C=C(CN(C)C)C(=O)c1ccc(OCc2ccccc2)c(O)c1.Cl,IC50,670.0,nM,6.17,CHEMBL203,CHEMBL1128740,C=C(CN(C)C)C(=O)c1ccc(OCc2ccccc2)c(O)c1.Cl
CHEMBL552634,C=C(CN(C)C)C(=O)c1ccc(OS(=O)(=O)c2ccc(C(=O)N(C)C)cc2)cc1.Cl,IC50,700.0,nM,6.16,CHEMBL203,CHEMBL1128740,C=C(CN(C)C)C(=O)c1ccc(OS(=O)(=O)c2ccc(C(=O)N(C)C)cc2)cc1.Cl
CHEMBL154911,O=C(CCC1C(S)=Nc2ccccc21)NCc1ccccc1,IC50,100000.0,nM,4.0,CHEMBL203,CHEMBL1127622,O=C(CCC1C(S)=Nc2ccccc21)NCc1ccccc1
CHEMBL157304,N#CCCc1c(SSc2[nH]c3ccccc3c2CCC#N)[nH]c2ccccc12,IC50,47000.0,nM,4.33,CHEMBL203,CHEMBL1127622,N#CCCc1c(SSc2[nH]c3ccccc3c2CCC#N)[nH]c2ccccc12
CHEMBL157021,NC(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(N)=O)[nH]c2ccccc12,IC50,16000.0,nM,4.8,CHEMBL203,CHEMBL1127622,NC(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(N)=O)[nH]c2ccccc12
CHEMBL552860,CN(C)CCC(=O)c1ccc(OCc2ccccc2)c(O)c1.Cl,IC50,360.0,nM,6.44,CHEMBL203,CHEMBL1128740,CN(C)CCC(=O)c1ccc(OCc2ccccc2)c(O)c1.Cl
CHEMBL310580,C=C(CN(C)C)C(=O)c1ccc(OS(=O)(=O)c2ccc(C(=O)O)c(O)c2)cc1,IC50,470.0,nM,6.33,CHEMBL203,CHEMBL1128740,C=C(CN(C)C)C(=O)c1ccc(OS(=O)(=O)c2ccc(C(=O)O)c(O)c2)cc1
CHEMBL154822,COC(=O)c1ccc(CNC(=O)CCc2c(SSc3[nH]c4ccccc4c3CCC(=O)NCc3ccc(C(=O)OC)c(O)c3)[nH]c3ccccc23)cc1O,IC50,100000.0,nM,4.0,CHEMBL203,CHEMBL1127622,COC(=O)c1ccc(CNC(=O)CCc2c(SSc3[nH]c4ccccc4c3CCC(=O)NCc3ccc(C(=O)OC)c(O)c3)[nH]c3ccccc23)cc1O
CHEMBL144791,N#C/C(=C\c1cc(O)c(O)c(Br)c1)S(=O)(=O)/C(C#N)=C/c1cc(O)c(O)c(Br)c1,IC50,850.0,nM,6.07,CHEMBL203,CHEMBL1129590,N#C/C(=C\c1cc(O)c(O)c(Br)c1)S(=O)(=O)/C(C#N)=C/c1cc(O)c(O)c(Br)c1
CHEMBL279138,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCCCCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,IC50,2200.0,nM,5.66,CHEMBL203,CHEMBL1129590,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCCCCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1
CHEMBL67535,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,IC50,400.0,nM,6.4,CHEMBL203,CHEMBL1129590,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1
CHEMBL144632,N#C/C(=C\c1cc(O)c(O)c([N+](=O)[O-])c1)C(=O)NCCCNC(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1,IC50,35000.0,nM,4.46,CHEMBL203,CHEMBL1129590,N#C/C(=C\c1cc(O)c(O)c([N+](=O)[O-])c1)C(=O)NCCCNC(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1
CHEMBL144770,N#C/C(=C\c1cc(O)c(O)c(Br)c1)C(=O)NCCCNC(=O)/C(C#N)=C/c1cc(O)c(O)c(Br)c1,IC50,340.0,nM,6.47,CHEMBL203,CHEMBL1129590,N#C/C(=C\c1cc(O)c(O)c(Br)c1)C(=O)NCCCNC(=O)/C(C#N)=C/c1cc(O)c(O)c(Br)c1
CHEMBL144159,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1cccc(CNC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)c1,IC50,1600.0,nM,5.8,CHEMBL203,CHEMBL1129590,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1cccc(CNC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)c1
CHEMBL144760,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,IC50,700.0,nM,6.16,CHEMBL203,CHEMBL1129590,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1
CHEMBL30432,CN(C)c1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cn1,IC50,1.0,nM,9.0,CHEMBL203,CHEMBL1134080,CN(C)c1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cn1
CHEMBL87084,Oc1cc2cc(-c3ccncc3)cnc2cc1O,IC50,5000.0,nM,5.3,CHEMBL203,CHEMBL1127615,Oc1cc2cc(-c3ccncc3)cnc2cc1O
CHEMBL144589,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,IC50,600.0,nM,6.22,CHEMBL203,CHEMBL1129590,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1
CHEMBL424302,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCCCCCCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,IC50,1300.0,nM,5.89,CHEMBL203,CHEMBL1129590,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCCCCCCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1
CHEMBL356324,N#C/C(=C\c1ccc(O)c(O)c1)S(=O)(=O)/C(C#N)=C/c1ccc(O)c(O)c1,IC50,380.0,nM,6.42,CHEMBL203,CHEMBL1129590,N#C/C(=C\c1ccc(O)c(O)c1)S(=O)(=O)/C(C#N)=C/c1ccc(O)c(O)c1
CHEMBL358494,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)N1CCN(C(=O)/C(C#N)=C/c2ccc(O)c(O)c2)CC1,IC50,4000.0,nM,5.4,CHEMBL203,CHEMBL1129590,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)N1CCN(C(=O)/C(C#N)=C/c2ccc(O)c(O)c2)CC1
CHEMBL147880,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NC1CCC(CC2CCC(NC(=O)/C(C#N)=C/c3ccc(O)c(O)c3)CC2)CC1,IC50,20300.0,nM,4.69,CHEMBL203,CHEMBL1129590,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NC1CCC(CC2CCC(NC(=O)/C(C#N)=C/c3ccc(O)c(O)c3)CC2)CC1
CHEMBL144402,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCN1CCN(CCCNC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)CC1,IC50,7000.0,nM,5.16,CHEMBL203,CHEMBL1129590,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCN1CCN(CCCNC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)CC1
CHEMBL145266,COc1cc(/C=C(\C#N)C(=O)NCCCCNC(=O)/C(C#N)=C/c2cc(OC)c(O)c([N+](=O)[O-])c2)cc([N+](=O)[O-])c1O,IC50,19000.0,nM,4.72,CHEMBL203,CHEMBL1129590,COc1cc(/C=C(\C#N)C(=O)NCCCCNC(=O)/C(C#N)=C/c2cc(OC)c(O)c([N+](=O)[O-])c2)cc([N+](=O)[O-])c1O
CHEMBL357400,COc1cc(/C=C(\C#N)C(=O)NCCCCNC(=O)/C(C#N)=C/c2cc(Br)c(O)c(OC)c2)cc(Br)c1O,IC50,3000.0,nM,5.52,CHEMBL203,CHEMBL1129590,COc1cc(/C=C(\C#N)C(=O)NCCCCNC(=O)/C(C#N)=C/c2cc(Br)c(O)c(OC)c2)cc(Br)c1O
CHEMBL358746,N#C/C(=C\c1cc(O)c(O)c(O)c1)C(=O)NCCCCNC(=O)/C(C#N)=C/c1cc(O)c(O)c(O)c1,IC50,600.0,nM,6.22,CHEMBL203,CHEMBL1129590,N#C/C(=C\c1cc(O)c(O)c(O)c1)C(=O)NCCCCNC(=O)/C(C#N)=C/c1cc(O)c(O)c(O)c1
CHEMBL144778,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NC1CCCC[C@@H]1NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,IC50,2100.0,nM,5.68,CHEMBL203,CHEMBL1129590,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NC1CCCC[C@@H]1NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1
CHEMBL144908,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,IC50,500.0,nM,6.3,CHEMBL203,CHEMBL1129590,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1
CHEMBL342792,COc1cc(/C=C(\C#N)S(=O)(=O)/C(C#N)=C/c2cc(O)c(O)c(OC)c2)cc(O)c1O,IC50,940.0,nM,6.03,CHEMBL203,CHEMBL1129590,COc1cc(/C=C(\C#N)S(=O)(=O)/C(C#N)=C/c2cc(O)c(O)c(OC)c2)cc(O)c1O
CHEMBL144842,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,IC50,700.0,nM,6.16,CHEMBL203,CHEMBL1129590,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1
