candidate_id,smiles,parent_ids,generation_method,validity_status,qed,esol,pains_alert_count,pains_flag,molecular_weight,logp,h_bond_donors,h_bond_acceptors,rotatable_bonds
GEN_9725FDF0,C/N=N/Nc1ccc2ncnc(-c3[nH]c(Cc4cc(C(=O)O)cc(O)c4O)cc3C)c2c1,CHEMBL133024;CHEMBL135592;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL443268;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL80155,BRICS,True,0.175,-5.157,2,True,432.44,4.042,5,7,6
GEN_C506DF95,CN(CC/N=N/Nc1ccc2ncnc(CCC(=O)O)c2c1)CC/N=N/Nc1ccc2ncnc(C(=O)O)c2c1,CHEMBL135592;CHEMBL136492;CHEMBL137364;CHEMBL137635;CHEMBL305194;CHEMBL308645;CHEMBL344652,BRICS,True,0.133,-4.86,1,True,545.56,3.479,4,11,14
GEN_A6825BC2,N#CC(C#N)=Cc1cc(C(=O)O)cc(O)c1O,CHEMBL296407;CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL309598;CHEMBL309625;CHEMBL310798;CHEMBL311119;CHEMBL432903;CHEMBL443268;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL76589;CHEMBL76642;CHEMBL76904;CHEMBL76905;CHEMBL76985;CHEMBL77085;CHEMBL80155,BRICS,True,0.518,-2.169,2,True,230.18,1.227,3,5,2
GEN_4CE98D00,O=C(O)c1cc(O)c(O)c(C=C(O)c2cccc(Cl)c2)c1,CHEMBL133024;CHEMBL136491;CHEMBL296407;CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL309598;CHEMBL309625;CHEMBL310798;CHEMBL311119;CHEMBL343352;CHEMBL432903;CHEMBL443268;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL76589;CHEMBL76642;CHEMBL76904;CHEMBL76905;CHEMBL76985;CHEMBL77085;CHEMBL80155,BRICS,True,0.395,-4.175,1,True,306.7,3.506,4,4,3
GEN_53120D37,O=C(O)c1cc(O)c(O)c(Cc2cc(O)cc(O)c2)c1,CHEMBL305194;CHEMBL67003;CHEMBL67057;CHEMBL76905;CHEMBL80155,BRICS,True,0.545,-2.931,1,True,276.24,1.798,5,5,3
GEN_DB4338CA,O=C(O)c1cc(O)c(O)c(Cn2ncc3cc(-c4cc(O)ccc4[N+](=O)[O-])ccc32)c1,CHEMBL305194;CHEMBL67003;CHEMBL67057;CHEMBL77085;CHEMBL80155,BRICS,True,0.216,-4.813,2,True,421.37,3.475,4,7,5
GEN_171F9892,O=C(O)c1cc(O)c(O)c(N2CCN(c3cc(O)c(O)c(-c4ccc(F)c(Cl)c4)c3)CC2)c1,CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL432903;CHEMBL443268;CHEMBL66570;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL80155,BRICS,True,0.359,-5.44,1,True,474.87,3.993,5,7,4
GEN_80F5CA07,Cc1cc(NCC/N=N/Nc2ccc3ncnc(C(=O)O)c3c2)[nH]c1-c1ccccn1,CHEMBL133024;CHEMBL136491;CHEMBL137364;CHEMBL137635;CHEMBL138125;CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL332096;CHEMBL336113;CHEMBL343352;CHEMBL432903;CHEMBL443268;CHEMBL52765;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964,BRICS,True,0.194,-4.863,1,True,416.45,3.918,4,7,8
GEN_30E6D2EB,O=C(O)c1cc(O)c(O)c(-c2cc(O)ccc2[N+](=O)[O-])c1,CHEMBL305194;CHEMBL77085;CHEMBL80155,BRICS,True,0.385,-3.179,1,True,291.22,2.077,4,6,3
GEN_607625E0,Cc1cc(C)c(-c2cc(N3CCN(c4cc(C(=O)O)cc(O)c4O)CC3)cc(O)c2O)[nH]1,CHEMBL305194;CHEMBL66570;CHEMBL68920;CHEMBL80155,BRICS,True,0.341,-4.676,1,True,439.47,3.146,6,7,4
GEN_8CD151AC,Cc1[nH]c(-c2ccccn2)c(C)c1Cc1cc(C(=O)O)cc(O)c1O,CHEMBL137635;CHEMBL138125;CHEMBL305194;CHEMBL432903;CHEMBL67003;CHEMBL67057;CHEMBL80155,BRICS,True,0.546,-4.315,1,True,338.36,3.394,4,4,4
GEN_97E64BC9,N#CC(C#N)=C1C(=O)Nc2ncnc(N3CCN(CC/N=N/Nc4ccc5ncnc(C(=O)O)c5c4)CC3)c21,CHEMBL137364;CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL309598;CHEMBL309625;CHEMBL310798;CHEMBL311119;CHEMBL432903;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL76589;CHEMBL76904;CHEMBL76905;CHEMBL77085;CHEMBL80155,BRICS,True,0.174,-3.861,1,True,524.51,1.472,3,12,7
GEN_D6805ABF,Cc1cc(-c2cccc(Br)c2)[nH]c1N1CCN(CC/N=N/Nc2ccc3ncnc(C(=O)O)c3c2)CC1,CHEMBL137364;CHEMBL138125;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL443268;CHEMBL52765;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL69629;CHEMBL69960;CHEMBL69964,BRICS,True,0.204,-6.373,1,True,563.46,4.995,3,7,8
GEN_DF1F0E12,O=C(O)c1cc(O)c(O)c(N2CCN(c3ccc4c(cnn4-c4cc(O)ccc4[N+](=O)[O-])c3)CC2)c1,CHEMBL305194;CHEMBL66570;CHEMBL67003;CHEMBL77085;CHEMBL80155,BRICS,True,0.185,-4.926,1,True,491.46,3.075,4,9,5
